Kgrid,V1,V2,V3,K1,K2,K3,L1,L2,L3,n_iter,time,tol_level,V1InitialGuess,V2InitialGuess,V3InitialGuess
2.63284311711809,-0.407373303392271,-0.372646169705556,-0.337718181297792,2.75923409159098,2.80437021583362,2.84950873910142,0.491716855358116,0.501667445797993,0.51151617348764,419,2530.2445694,1e-07,-0.418445051038155,-0.386627121199245,-0.355104522449857
2.64187000780535,-0.407054539669485,-0.372335502144297,-0.337415568638372,2.76822999686856,2.81337460525851,2.85849373244345,0.49273999390793,0.502680747251486,0.512518328597361,419,2530.2445694,1e-07,-0.409174809991865,-0.377612685158595,-0.346331979464873
2.65089689849261,-0.406736414547982,-0.372025702138125,-0.337113710625247,2.777257088222,2.82240244415316,2.86752775771238,0.493767444663413,0.503698172459374,0.513524418518253,419,2530.2445694,1e-07,-0.399992994170162,-0.368682009091657,-0.337638958614532
2.65992378917987,-0.406419170145796,-0.371716498828562,-0.336812337023527,2.78627184080035,2.83141523525665,2.87656251201963,0.494799232691944,0.504719744439763,0.514534464321454,419,2530.2445694,1e-07,-0.390897944216849,-0.359833562105102,-0.329024041293612
2.66895067986713,-0.406102451070371,-0.371407837920792,-0.33651145413071,2.79529217229672,2.84045806701331,2.8855718991303,0.495835383232511,0.505745486360866,0.515548487208849,419,2530.2445694,1e-07,-0.381888046920795,-0.351065854761841,-0.320485846406419
2.6779775705544,-0.405786147507208,-0.371099552993612,-0.336211331093807,2.79534381285181,2.84048891425759,2.8945943946548,0.496875921696925,0.506775421541997,0.516566508513876,419,2530.2445694,1e-07,-0.372961733521514,-0.342377437598816,-0.312023029056696
2.68700446124166,-0.405470549870363,-0.370792110321718,-0.335911637257897,2.80435873382947,2.8495048973836,2.89464379085496,0.497920873671036,0.507809573454568,0.517588549702338,419,2530.2445694,1e-07,-0.364117478091848,-0.333766899710472,-0.303634279294259
2.69603135192892,-0.405155579407754,-0.370485189810718,-0.335612556534467,2.81337107142789,2.85852147307378,2.90366057544156,0.498970264915965,0.508847965723094,0.518614632373221,419,2530.2445694,1e-07,-0.355353795993562,-0.32523286739443,-0.295318320915438
2.70505824261618,-0.404841415937519,-0.370178791218743,-0.335314112570395,2.82238972171841,2.86755215058643,2.91268938958619,0.500024121369329,0.509890622126201,0.51964477825951,419,2530.2445694,1e-07,-0.346669242401927,-0.316774002856074,-0.287073910314549
2.71408513330344,-0.40452801168517,-0.369873343753122,-0.3350162258263,2.83140199252221,2.87655818006537,2.92169094872164,0.501082469146488,0.510937566597636,0.520679009229011,419,2530.2445694,1e-07,-0.338062410895666,-0.308389002969087,-0.278899835383868
2.72311202399071,-0.404215226888729,-0.369568611953844,-0.334719018007513,2.84044572572922,2.88554594678483,2.93073566702908,0.502145334541786,0.51198882322729,0.521717347285181,419,2530.2445694,1e-07,-0.329531932108764,-0.300076598088961,-0.270794914459595
2.73213891467797,-0.403902968312982,-0.369264307530045,-0.334422534436538,2.84047148993976,2.88559421470289,2.93973044106904,0.503212744029805,0.513044416262216,0.522759814567954,419,2530.2445694,1e-07,-0.321076472440963,-0.291835550916867,-0.262757995311571
2.74116580536523,-0.403591266573676,-0.368960645842729,-0.334126535375559,2.84948429789328,2.89464287896315,2.94874805875991,0.504284724266628,0.514104370107658,0.523806433354569,419,2530.2445694,1e-07,-0.312694732823856,-0.283664655411291,-0.254787954174578
